"Module_No","Exam_Year","Exam_Sitting","Title","Module_name.x","Module_URL","Module_name.y","Doc_Type","language","paper","annex","region","HL_SAL_FAL","control"
1547,2014,"November","2014 November NSC Examination Papers","Xitsonga FAL Paper 1 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=PlznRluaJU4%3d&tabid=568&portalid=0&mid=1547","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","FAL","   memo"
1547,2014,"November","2014 November NSC Examination Papers","Xitsonga HL Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=dd-Sy-lkYxM%3d&tabid=568&portalid=0&mid=1547","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","  "
1547,2014,"November","2014 November NSC Examination Papers","Xitsonga HL Paper 1 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=o0T97gCrQf4%3d&tabid=568&portalid=0&mid=1547","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","   memo"
1547,2014,"November","2014 November NSC Examination Papers","Xitsonga FAL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=YhOLBmRZ4I0%3d&tabid=568&portalid=0&mid=1547","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","FAL","  "
1547,2014,"November","2014 November NSC Examination Papers","Xitsonga FAL Paper 2 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=ynajOIVSi-4%3d&tabid=568&portalid=0&mid=1547","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","FAL","   memo"
1547,2014,"November","2014 November NSC Examination Papers","Xitsonga HL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=aiVLQM7f6AA%3d&tabid=568&portalid=0&mid=1547","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","  "
1547,2014,"November","2014 November NSC Examination Papers","Xitsonga HL Paper 2 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=CNnmnkREDNs%3d&tabid=568&portalid=0&mid=1547","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","   memo"
1547,2014,"November","2014 November NSC Examination Papers","Xitsonga FAL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=MackLS2-P5k%3d&tabid=568&portalid=0&mid=1547","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","FAL","  "
1547,2014,"November","2014 November NSC Examination Papers","Xitsonga FAL Paper 3 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=ZkHoG1nOJBA%3d&tabid=568&portalid=0&mid=1547","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","FAL","   memo"
1547,2014,"November","2014 November NSC Examination Papers","Xitsonga HL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=RfnF1gvIj_c%3d&tabid=568&portalid=0&mid=1547","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","  "
1547,2014,"November","2014 November NSC Examination Papers","Xitsonga HL Paper 3 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=TtvH0yX2qPo%3d&tabid=568&portalid=0&mid=1547","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","   memo"
1948,2013,"February","2013 Feb/March NSC Examination Papers","Xitsonga FAL Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=9DinPB1DQ9Y%3d&tabid=610&portalid=0&mid=1948","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","FAL","  "
1948,2013,"February","2013 Feb/March NSC Examination Papers","Xitsonga FAL Paper 1 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=lXfDtQxRz3M%3d&tabid=610&portalid=0&mid=1948","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","FAL","   memo"
1948,2013,"February","2013 Feb/March NSC Examination Papers","Xitsonga HL Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=LuW26hvebBA%3d&tabid=610&portalid=0&mid=1948","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","  "
1948,2013,"February","2013 Feb/March NSC Examination Papers","Xitsonga HL Paper 1 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=ud9D4NQGqRA%3d&tabid=610&portalid=0&mid=1948","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","   memo"
1948,2013,"February","2013 Feb/March NSC Examination Papers","Xitsonga FAL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=d0l4UEiHN3U%3d&tabid=610&portalid=0&mid=1948","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","FAL","  "
1948,2013,"February","2013 Feb/March NSC Examination Papers","Xitsonga FAL Paper 2 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=782NgR7bWPk%3d&tabid=610&portalid=0&mid=1948","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","FAL","   memo"
1948,2013,"February","2013 Feb/March NSC Examination Papers","Xitsonga HL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=nGruW3QQFos%3d&tabid=610&portalid=0&mid=1948","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","  "
1948,2013,"February","2013 Feb/March NSC Examination Papers","Xitsonga HL Paper 2 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=Jzz5HGcjdIg%3d&tabid=610&portalid=0&mid=1948","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","   memo"
1948,2013,"February","2013 Feb/March NSC Examination Papers","Xitsonga FAL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=FTFv_EMBsUQ%3d&tabid=610&portalid=0&mid=1948","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","FAL","  "
1948,2013,"February","2013 Feb/March NSC Examination Papers","Xitsonga FAL Paper 3 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=LuothLlXZzg%3d&tabid=610&portalid=0&mid=1948","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","FAL","   memo"
1948,2013,"February","2013 Feb/March NSC Examination Papers","Xitsonga HL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=6Jp4pUbzHhg%3d&tabid=610&portalid=0&mid=1948","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","  "
1948,2013,"February","2013 Feb/March NSC Examination Papers","Xitsonga HL Paper 3 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=Q5-HeU-y44c%3d&tabid=610&portalid=0&mid=1948","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","   memo"
1900,2013,"November","2013 November NSC Examination Papers ","Xitsonga FAL Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=DXqmK54gY1Y%3d&tabid=607&portalid=0&mid=1900","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","FAL","  "
1900,2013,"November","2013 November NSC Examination Papers ","Xitsonga FAL Paper 1 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=obmjS2dC-QM%3d&tabid=607&portalid=0&mid=1900","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","FAL","   memo"
1900,2013,"November","2013 November NSC Examination Papers ","Xitsonga HL Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=aRIAQfNQPjY%3d&tabid=607&portalid=0&mid=1900","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","  "
1900,2013,"November","2013 November NSC Examination Papers ","Xitsonga HL Paper 1 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=yf4C6TB9JnE%3d&tabid=607&portalid=0&mid=1900","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","   memo"
1900,2013,"November","2013 November NSC Examination Papers ","Xitsonga FAL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=YhOLBmRZ4I0%3d&tabid=607&portalid=0&mid=1900","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","FAL","  "
1900,2013,"November","2013 November NSC Examination Papers ","Xitsonga FAL Paper 2 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=7RQNbTHP7gI%3d&tabid=607&portalid=0&mid=1900","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","FAL","   memo"
1900,2013,"November","2013 November NSC Examination Papers ","Xitsonga HL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=DK_RyHoIoqk%3d&tabid=607&portalid=0&mid=1900","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","  "
1900,2013,"November","2013 November NSC Examination Papers ","Xitsonga HL Paper 2 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=kSG_I92wxVA%3d&tabid=607&portalid=0&mid=1900","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","   memo"
1900,2013,"November","2013 November NSC Examination Papers ","Xitsonga FAL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=uNDqXiwKZxs%3d&tabid=607&portalid=0&mid=1900","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","FAL","  "
1900,2013,"November","2013 November NSC Examination Papers ","Xitsonga FAL Paper 3 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=9XqUbT0X2R4%3d&tabid=607&portalid=0&mid=1900","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","FAL","   memo"
1900,2013,"November","2013 November NSC Examination Papers ","Xitsonga HL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=XKWqdeuJ58E%3d&tabid=607&portalid=0&mid=1900","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","  "
1900,2013,"November","2013 November NSC Examination Papers ","Xitsonga HL Paper 3 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=PcGNYjpnIso%3d&tabid=607&portalid=0&mid=1900","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","   memo"
2369,2012,"February","2012 Feb/March NSC Examination Papers","Xitsonga FAL Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=Eg65pUwjTcc%3d&tabid=649&portalid=0&mid=2369","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","FAL","  "
2369,2012,"February","2012 Feb/March NSC Examination Papers","Xitsonga FAL Paper 1 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=7eqEP2KaCV0%3d&tabid=649&portalid=0&mid=2369","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","FAL","   memo"
2369,2012,"February","2012 Feb/March NSC Examination Papers","Xitsonga HL Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=REg-qiRW2JA%3d&tabid=649&portalid=0&mid=2369","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","  "
2369,2012,"February","2012 Feb/March NSC Examination Papers","Xitsonga HL Paper 1 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=RusPD3TqW6c%3d&tabid=649&portalid=0&mid=2369","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","   memo"
2369,2012,"February","2012 Feb/March NSC Examination Papers","Xitsonga FAL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=Lm1CePv5cZ0%3d&tabid=649&portalid=0&mid=2369","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","FAL","  "
2369,2012,"February","2012 Feb/March NSC Examination Papers","Xitsonga FAL Paper 2 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=yFcMo394jhw%3d&tabid=649&portalid=0&mid=2369","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","FAL","   memo"
2369,2012,"February","2012 Feb/March NSC Examination Papers","Xitsonga HL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=0Z-H46rCdu8%3d&tabid=649&portalid=0&mid=2369","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","  "
2369,2012,"February","2012 Feb/March NSC Examination Papers","Xitsonga HL Paper 2 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=eOPjIU1k3q0%3d&tabid=649&portalid=0&mid=2369","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","   memo"
2369,2012,"February","2012 Feb/March NSC Examination Papers","Xitsonga FAL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=UM2lRn9tVR8%3d&tabid=649&portalid=0&mid=2369","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","FAL","  "
2369,2012,"February","2012 Feb/March NSC Examination Papers","Xitsonga FAL Paper 3 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=e-iwnNMvmSQ%3d&tabid=649&portalid=0&mid=2369","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","FAL","   memo"
2369,2012,"February","2012 Feb/March NSC Examination Papers","Xitsonga HL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=QG1EuY_C1Mc%3d&tabid=649&portalid=0&mid=2369","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","  "
2369,2012,"February","2012 Feb/March NSC Examination Papers","Xitsonga HL Paper 3 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=MSb88D7dB7E%3d&tabid=649&portalid=0&mid=2369","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","   memo"
2098,2012,"November","2012 November NSC Examination Papers","Xitsonga FAL Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=cE7h0M96aLY%3d&tabid=626&portalid=0&mid=2098","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","FAL","  "
2098,2012,"November","2012 November NSC Examination Papers","Xitsonga FAL Paper 1 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=RQmI8ZCO0Ww%3d&tabid=626&portalid=0&mid=2098","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","FAL","   memo"
2098,2012,"November","2012 November NSC Examination Papers","Xitsonga HL Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=EYlJJE13qDg%3d&tabid=626&portalid=0&mid=2098","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","  "
2098,2012,"November","2012 November NSC Examination Papers","Xitsonga HL Paper 1 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=D7oeVKMMRFQ%3d&tabid=626&portalid=0&mid=2098","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","   memo"
2098,2012,"November","2012 November NSC Examination Papers","Xitsonga FAL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=GQaUbmddoew%3d&tabid=626&portalid=0&mid=2098","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","FAL","  "
2098,2012,"November","2012 November NSC Examination Papers","Xitsonga FAL Paper 2 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=-vOyNVJ3YwU%3d&tabid=626&portalid=0&mid=2098","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","FAL","   memo"
2098,2012,"November","2012 November NSC Examination Papers","Xitsonga HL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=aV-YMoVbIPc%3d&tabid=626&portalid=0&mid=2098","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","  "
2098,2012,"November","2012 November NSC Examination Papers","Xitsonga HL Paper 2 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=1W_cxvh3R-c%3d&tabid=626&portalid=0&mid=2098","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","   memo"
2098,2012,"November","2012 November NSC Examination Papers","Xitsonga FAL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=fctTJPU3fCk%3d&tabid=626&portalid=0&mid=2098","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","FAL","  "
2098,2012,"November","2012 November NSC Examination Papers","Xitsonga FAL Paper 3 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=mfo9FupOypk%3d&tabid=626&portalid=0&mid=2098","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","FAL","   memo"
2098,2012,"November","2012 November NSC Examination Papers","Xitsonga HL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=L_vIUdR2ZwI%3d&tabid=626&portalid=0&mid=2098","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","  "
2098,2012,"November","2012 November NSC Examination Papers","Xitsonga HL Paper 3 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=m30BCgMdk7Q%3d&tabid=626&portalid=0&mid=2098","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","   memo"
2856,2011,"February","2011 Feb/March NSC Examination Papers","Xitsonga FAL Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=WY2lOakG4gc%3d&tabid=726&portalid=0&mid=2856","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","FAL","  "
2856,2011,"February","2011 Feb/March NSC Examination Papers","Xitsonga FAL Paper 1 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=cuKLpXwW1eI%3d&tabid=726&portalid=0&mid=2856","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","FAL","   memo"
2856,2011,"February","2011 Feb/March NSC Examination Papers","Xitsonga HL Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=fSGhtScub7M%3d&tabid=726&portalid=0&mid=2856","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","  "
2856,2011,"February","2011 Feb/March NSC Examination Papers","Xitsonga HL Paper 1 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=itx6Q2SPGZU%3d&tabid=726&portalid=0&mid=2856","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","   memo"
2856,2011,"February","2011 Feb/March NSC Examination Papers","Xitsonga FAL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=slt6GJNiV38%3d&tabid=726&portalid=0&mid=2856","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","FAL","  "
2856,2011,"February","2011 Feb/March NSC Examination Papers","Xitsonga FAL Paper 2 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=c4TG-cR8vTk%3d&tabid=726&portalid=0&mid=2856","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","FAL","   memo"
2856,2011,"February","2011 Feb/March NSC Examination Papers","Xitsonga HL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=rHhSd4B9z44%3d&tabid=726&portalid=0&mid=2856","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","  "
2856,2011,"February","2011 Feb/March NSC Examination Papers","Xitsonga HL Paper 2 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=usiP-9fkZqg%3d&tabid=726&portalid=0&mid=2856","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","   memo"
2856,2011,"February","2011 Feb/March NSC Examination Papers","Xitsonga FAL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=_aTQl11WytQ%3d&tabid=726&portalid=0&mid=2856","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","FAL","  "
2856,2011,"February","2011 Feb/March NSC Examination Papers","Xitsonga FAL Paper 3 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=cLLylmdek18%3d&tabid=726&portalid=0&mid=2856","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","FAL","   memo"
2856,2011,"February","2011 Feb/March NSC Examination Papers","Xitsonga HL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=hVQTgdkZUxk%3d&tabid=726&portalid=0&mid=2856","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","  "
2856,2011,"February","2011 Feb/March NSC Examination Papers","Xitsonga HL Paper 3 Memo","https://www.education.gov.za/LinkClick.aspx?fileticket=S-onX4chMgk%3d&tabid=726&portalid=0&mid=2856","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","   memo"
2311,2011,"November","2011 November NSC Examination Papers  ","Xitsonga FAL Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=OMU84ipbvYc%3d&tabid=647&portalid=0&mid=2311","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","FAL","  "
2311,2011,"November","2011 November NSC Examination Papers  ","Xitsonga HL Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=VtYYSYFftB0%3d&tabid=647&portalid=0&mid=2311","Xitsonga","application/pdf","Xitsonga","paper 1",NA,"All","HL","  "
2311,2011,"November","2011 November NSC Examination Papers  ","Xitsonga FAL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=Zb_mRBoQUAM%3d&tabid=647&portalid=0&mid=2311","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","FAL","  "
2311,2011,"November","2011 November NSC Examination Papers  ","Xitsonga HL Paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=dxcjg0187DM%3d&tabid=647&portalid=0&mid=2311","Xitsonga","application/pdf","Xitsonga","paper 2",NA,"All","HL","  "
2311,2011,"November","2011 November NSC Examination Papers  ","Xitsonga FAL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=Wjk_dl4JU48%3d&tabid=647&portalid=0&mid=2311","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","FAL","  "
2311,2011,"November","2011 November NSC Examination Papers  ","Xitsonga HL Paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=PVG-4c3xOKM%3d&tabid=647&portalid=0&mid=2311","Xitsonga","application/pdf","Xitsonga","paper 3",NA,"All","HL","  "
