"Module_No","Exam_Year","Exam_Sitting","Title","Paper","Module_URL","Subject","Paper_Language","Paper_type","Paper_No","HL_FAL_SAL","Region","NA.","NA..1","filename","fileext"
1892,2013,"November","2013 November NSC Examination Papers ","isindebele hl paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=jgT6FutjnwM%3d&tabid=607&portalid=0&mid=1892","IsiNdebele","isindebele","","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiNdebele paper 3 isindebele hl",".pdf"
1892,2013,"November","2013 November NSC Examination Papers ","isindebele hl paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=EJAMH_MHvfY%3d&tabid=607&portalid=0&mid=1892","IsiNdebele","isindebele","memo","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiNdebele paper 3 isindebele hl memo",".pdf"
1893,2013,"November","2013 November NSC Examination Papers ","isixhosa fal paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=7X2koI7hY1M%3d&tabid=607&portalid=0&mid=1893","IsiXhosa","isixhosa","","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiXhosa paper 1 isixhosa fal",".pdf"
1893,2013,"November","2013 November NSC Examination Papers ","isixhosa fal paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=5doDnqecQqE%3d&tabid=607&portalid=0&mid=1893","IsiXhosa","isixhosa","memo","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiXhosa paper 1 isixhosa fal memo",".pdf"
1893,2013,"November","2013 November NSC Examination Papers ","isixhosa fal paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=sJHPHUAmcbc%3d&tabid=607&portalid=0&mid=1893","IsiXhosa","isixhosa","","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiXhosa paper 2 isixhosa fal",".pdf"
1893,2013,"November","2013 November NSC Examination Papers ","isixhosa fal paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=-oWc2Br4VGg%3d&tabid=607&portalid=0&mid=1893","IsiXhosa","isixhosa","memo","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiXhosa paper 2 isixhosa fal memo",".pdf"
1893,2013,"November","2013 November NSC Examination Papers ","isixhosa fal paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=3EIZvnCfWTg%3d&tabid=607&portalid=0&mid=1893","IsiXhosa","isixhosa","","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiXhosa paper 3 isixhosa fal",".pdf"
1893,2013,"November","2013 November NSC Examination Papers ","isixhosa fal paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=7CieaOLxKVk%3d&tabid=607&portalid=0&mid=1893","IsiXhosa","isixhosa","memo","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiXhosa paper 3 isixhosa fal memo",".pdf"
1893,2013,"November","2013 November NSC Examination Papers ","isixhosa hl paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=znzU1rM7vhQ%3d&tabid=607&portalid=0&mid=1893","IsiXhosa","isixhosa","","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiXhosa paper 1 isixhosa hl",".pdf"
1893,2013,"November","2013 November NSC Examination Papers ","isixhosa hl paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=85jNRgh1RX8%3d&tabid=607&portalid=0&mid=1893","IsiXhosa","isixhosa","memo","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiXhosa paper 1 isixhosa hl memo",".pdf"
1893,2013,"November","2013 November NSC Examination Papers ","isixhosa hl paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=XFe3H5eM63g%3d&tabid=607&portalid=0&mid=1893","IsiXhosa","isixhosa","","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiXhosa paper 2 isixhosa hl",".pdf"
1893,2013,"November","2013 November NSC Examination Papers ","isixhosa hl paper 2  memo","https://www.education.gov.za/LinkClick.aspx?fileticket=E2IfLgBXpaQ%3d&tabid=607&portalid=0&mid=1893","IsiXhosa","isixhosa","memo","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiXhosa paper 2 isixhosa hl memo",".pdf"
1893,2013,"November","2013 November NSC Examination Papers ","isixhosa hl paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=qcKsPY-STKc%3d&tabid=607&portalid=0&mid=1893","IsiXhosa","isixhosa","","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiXhosa paper 3 isixhosa hl",".pdf"
1893,2013,"November","2013 November NSC Examination Papers ","isixhosa hl paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=3duERxO4xbI%3d&tabid=607&portalid=0&mid=1893","IsiXhosa","isixhosa","memo","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiXhosa paper 3 isixhosa hl memo",".pdf"
1893,2013,"November","2013 November NSC Examination Papers ","isixhosa sal paper 1 (western cape)","https://www.education.gov.za/LinkClick.aspx?fileticket=Mr5HaRzfE7I%3d&tabid=607&portalid=0&mid=1893","IsiXhosa","isixhosa","","paper 1","sal","western cape",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiXhosa paper 1 isixhosa sal western cape",".pdf"
1893,2013,"November","2013 November NSC Examination Papers ","isixhosa sal paper 1 memo (western cape)","https://www.education.gov.za/LinkClick.aspx?fileticket=wOnfCFzfQVw%3d&tabid=607&portalid=0&mid=1893","IsiXhosa","isixhosa","memo","paper 1","sal","western cape",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiXhosa paper 1 isixhosa sal western cape memo",".pdf"
1893,2013,"November","2013 November NSC Examination Papers ","isixhosa sal paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=91j-7Xs3Qlc%3d&tabid=607&portalid=0&mid=1893","IsiXhosa","isixhosa","","paper 2","sal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiXhosa paper 2 isixhosa sal",".pdf"
1893,2013,"November","2013 November NSC Examination Papers ","isixhosa sal paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=mBG4Li_cWO4%3d&tabid=607&portalid=0&mid=1893","IsiXhosa","isixhosa","memo","paper 2","sal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiXhosa paper 2 isixhosa sal memo",".pdf"
1894,2013,"November","2013 November NSC Examination Papers ","isizulu fal paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=7X2koI7hY1M%3d&tabid=607&portalid=0&mid=1894","IsiZulu","isizulu","","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiZulu paper 1 isizulu fal",".pdf"
1894,2013,"November","2013 November NSC Examination Papers ","isizulu fal paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=JsPgPfyy380%3d&tabid=607&portalid=0&mid=1894","IsiZulu","isizulu","memo","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiZulu paper 1 isizulu fal memo",".pdf"
1894,2013,"November","2013 November NSC Examination Papers ","isizulu fal paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=WxqdFA3MKzc%3d&tabid=607&portalid=0&mid=1894","IsiZulu","isizulu","","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiZulu paper 2 isizulu fal",".pdf"
1894,2013,"November","2013 November NSC Examination Papers ","isizulu fal paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=0oYCKxquxyY%3d&tabid=607&portalid=0&mid=1894","IsiZulu","isizulu","memo","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiZulu paper 2 isizulu fal memo",".pdf"
1894,2013,"November","2013 November NSC Examination Papers ","isizulu fal paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=Q2tiPDcucw8%3d&tabid=607&portalid=0&mid=1894","IsiZulu","isizulu","","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiZulu paper 3 isizulu fal",".pdf"
1894,2013,"November","2013 November NSC Examination Papers ","isizulu fal paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=N3ZGaIdHCKc%3d&tabid=607&portalid=0&mid=1894","IsiZulu","isizulu","memo","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiZulu paper 3 isizulu fal memo",".pdf"
1894,2013,"November","2013 November NSC Examination Papers ","isizulu hl paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=DuVa1e2RBUc%3d&tabid=607&portalid=0&mid=1894","IsiZulu","isizulu","","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiZulu paper 1 isizulu hl",".pdf"
1894,2013,"November","2013 November NSC Examination Papers ","isizulu hl paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=GsrSp07v9n8%3d&tabid=607&portalid=0&mid=1894","IsiZulu","isizulu","memo","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiZulu paper 1 isizulu hl memo",".pdf"
1894,2013,"November","2013 November NSC Examination Papers ","isizulu hl paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=ia6NBE5WEwU%3d&tabid=607&portalid=0&mid=1894","IsiZulu","isizulu","","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiZulu paper 2 isizulu hl",".pdf"
1894,2013,"November","2013 November NSC Examination Papers ","isizulu hl paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=nt8W4FOcq7w%3d&tabid=607&portalid=0&mid=1894","IsiZulu","isizulu","memo","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiZulu paper 2 isizulu hl memo",".pdf"
1894,2013,"November","2013 November NSC Examination Papers ","isizulu hl paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=Nyfv8b5wM8Q%3d&tabid=607&portalid=0&mid=1894","IsiZulu","isizulu","","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiZulu paper 3 isizulu hl",".pdf"
1894,2013,"November","2013 November NSC Examination Papers ","isizulu hl paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=mhK-3JRuY1s%3d&tabid=607&portalid=0&mid=1894","IsiZulu","isizulu","memo","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November IsiZulu paper 3 isizulu hl memo",".pdf"
1895,2013,"November","2013 November NSC Examination Papers ","sepedi fal paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=QpMmfeehZaI%3d&tabid=607&portalid=0&mid=1895","Sepedi","sepedi","","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Sepedi paper 1 sepedi fal",".pdf"
1895,2013,"November","2013 November NSC Examination Papers ","sepedi fal paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=DfD6Heg9GXM%3d&tabid=607&portalid=0&mid=1895","Sepedi","sepedi","memo","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Sepedi paper 1 sepedi fal memo",".pdf"
1895,2013,"November","2013 November NSC Examination Papers ","sepedi fal paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=y0fjTz402Bo%3d&tabid=607&portalid=0&mid=1895","Sepedi","sepedi","","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Sepedi paper 2 sepedi fal",".pdf"
1895,2013,"November","2013 November NSC Examination Papers ","sepedi fal paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=VpFc1B3SwC8%3d&tabid=607&portalid=0&mid=1895","Sepedi","sepedi","memo","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Sepedi paper 2 sepedi fal memo",".pdf"
1895,2013,"November","2013 November NSC Examination Papers ","sepedi fal paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=AywdkjssB7w%3d&tabid=607&portalid=0&mid=1895","Sepedi","sepedi","","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Sepedi paper 3 sepedi fal",".pdf"
1895,2013,"November","2013 November NSC Examination Papers ","sepedi fal paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=yCTw9OWyyKQ%3d&tabid=607&portalid=0&mid=1895","Sepedi","sepedi","memo","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Sepedi paper 3 sepedi fal memo",".pdf"
1895,2013,"November","2013 November NSC Examination Papers ","sepedi hl paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=zXVoWHmk6ZU%3d&tabid=607&portalid=0&mid=1895","Sepedi","sepedi","","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Sepedi paper 1 sepedi hl",".pdf"
1895,2013,"November","2013 November NSC Examination Papers ","sepedi hl paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=w_Zoen0ze5Q%3d&tabid=607&portalid=0&mid=1895","Sepedi","sepedi","memo","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Sepedi paper 1 sepedi hl memo",".pdf"
1895,2013,"November","2013 November NSC Examination Papers ","sepedi hl paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=ewODV8LQivc%3d&tabid=607&portalid=0&mid=1895","Sepedi","sepedi","","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Sepedi paper 2 sepedi hl",".pdf"
1895,2013,"November","2013 November NSC Examination Papers ","sepedi hl paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=YnpeWPcLwKg%3d&tabid=607&portalid=0&mid=1895","Sepedi","sepedi","memo","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Sepedi paper 2 sepedi hl memo",".pdf"
1895,2013,"November","2013 November NSC Examination Papers ","sepedi hl paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=GgRl2kRDcmU%3d&tabid=607&portalid=0&mid=1895","Sepedi","sepedi","","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Sepedi paper 3 sepedi hl",".pdf"
1895,2013,"November","2013 November NSC Examination Papers ","sepedi hl paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=LUjhljLSTdA%3d&tabid=607&portalid=0&mid=1895","Sepedi","sepedi","memo","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Sepedi paper 3 sepedi hl memo",".pdf"
1896,2013,"November","2013 November NSC Examination Papers ","sesotho fal paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=UsP0L-CfcUg%3d&tabid=607&portalid=0&mid=1896","Sesotho","sesotho","","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Sesotho paper 1 sesotho fal",".pdf"
1896,2013,"November","2013 November NSC Examination Papers ","sesotho fal paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=KYyHdMwxFKA%3d&tabid=607&portalid=0&mid=1896","Sesotho","sesotho","memo","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Sesotho paper 1 sesotho fal memo",".pdf"
1896,2013,"November","2013 November NSC Examination Papers ","sesotho fal paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=UphHRggDYaQ%3d&tabid=607&portalid=0&mid=1896","Sesotho","sesotho","","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Sesotho paper 2 sesotho fal",".pdf"
1896,2013,"November","2013 November NSC Examination Papers ","sesotho fal paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=8KhevKLdyjk%3d&tabid=607&portalid=0&mid=1896","Sesotho","sesotho","memo","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Sesotho paper 2 sesotho fal memo",".pdf"
1896,2013,"November","2013 November NSC Examination Papers ","sesotho fal paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=BNS0OfYKElI%3d&tabid=607&portalid=0&mid=1896","Sesotho","sesotho","","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Sesotho paper 3 sesotho fal",".pdf"
1896,2013,"November","2013 November NSC Examination Papers ","sesotho fal paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=7KGKmA1D9Qg%3d&tabid=607&portalid=0&mid=1896","Sesotho","sesotho","memo","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Sesotho paper 3 sesotho fal memo",".pdf"
1896,2013,"November","2013 November NSC Examination Papers ","sesotho hl paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=RL0R0Vx9oNo%3d&tabid=607&portalid=0&mid=1896","Sesotho","sesotho","","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Sesotho paper 1 sesotho hl",".pdf"
1896,2013,"November","2013 November NSC Examination Papers ","sesotho hl paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=NEXlaBwe-zo%3d&tabid=607&portalid=0&mid=1896","Sesotho","sesotho","memo","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Sesotho paper 1 sesotho hl memo",".pdf"
1896,2013,"November","2013 November NSC Examination Papers ","sesotho hl paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=MGEWL9QZ--g%3d&tabid=607&portalid=0&mid=1896","Sesotho","sesotho","","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Sesotho paper 2 sesotho hl",".pdf"
1896,2013,"November","2013 November NSC Examination Papers ","sesotho hl paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=-yGxcnaOROY%3d&tabid=607&portalid=0&mid=1896","Sesotho","sesotho","memo","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Sesotho paper 2 sesotho hl memo",".pdf"
1896,2013,"November","2013 November NSC Examination Papers ","sesotho hl paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=xInkVjS9sYo%3d&tabid=607&portalid=0&mid=1896","Sesotho","sesotho","","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Sesotho paper 3 sesotho hl",".pdf"
1896,2013,"November","2013 November NSC Examination Papers ","sesotho hl paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=0ggAC08ZPg8%3d&tabid=607&portalid=0&mid=1896","Sesotho","sesotho","memo","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Sesotho paper 3 sesotho hl memo",".pdf"
1897,2013,"November","2013 November NSC Examination Papers ","setswana fal paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=I3_uM4zJsh4%3d&tabid=607&portalid=0&mid=1897","Setswana","setswana","","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Setswana paper 1 setswana fal",".pdf"
1897,2013,"November","2013 November NSC Examination Papers ","setswana fal paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=sVoQoT5Fvy8%3d&tabid=607&portalid=0&mid=1897","Setswana","setswana","memo","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Setswana paper 1 setswana fal memo",".pdf"
1897,2013,"November","2013 November NSC Examination Papers ","setswana fal paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=hSn_J347a08%3d&tabid=607&portalid=0&mid=1897","Setswana","setswana","","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2013 November Setswana paper 2 setswana fal",".pdf"
